字典值,字典名称,字典中文名称,字典英文名称,字典枚举描述,父级字典值,类型代码,类型名称,是否有效,数据来源 0：新系统 1：老系统,导入时间
C09069,"不含联合循环电厂和水电厂,地质一般资质乙水渍高",,,"不含联合循环电厂和水电厂,地质一般资质乙水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09070,"不含联合循环电厂和水电厂,地质一般资质其它水渍低",,,"不含联合循环电厂和水电厂,地质一般资质其它水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09071,"不含联合循环电厂和水电厂,地质一般资质其它水渍中",,,"不含联合循环电厂和水电厂,地质一般资质其它水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09072,"不含联合循环电厂和水电厂,地质一般资质其它水渍高",,,"不含联合循环电厂和水电厂,地质一般资质其它水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09073,"不含联合循环电厂和水电厂,地质差,资质甲,水渍低",,,"不含联合循环电厂和水电厂,地质差,资质甲,水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09074,"不含联合循环电厂和水电厂,地质差,资质甲,水渍中",,,"不含联合循环电厂和水电厂,地质差,资质甲,水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09075,"不含联合循环电厂和水电厂,地质差,资质甲,水渍高",,,"不含联合循环电厂和水电厂,地质差,资质甲,水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09076,"不含联合循环电厂和水电厂,地质差,资质乙,水渍低",,,"不含联合循环电厂和水电厂,地质差,资质乙,水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09077,"不含联合循环电厂和水电厂,地质差,资质乙,水渍中",,,"不含联合循环电厂和水电厂,地质差,资质乙,水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09078,"不含联合循环电厂和水电厂,地质差,资质乙,水渍高",,,"不含联合循环电厂和水电厂,地质差,资质乙,水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09079,"不含联合循环电厂和水电厂,地质差,资质其它,水渍低",,,"不含联合循环电厂和水电厂,地质差,资质其它,水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09080,"不含联合循环电厂和水电厂,地质差,资质其它,水渍中",,,"不含联合循环电厂和水电厂,地质差,资质其它,水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09081,"不含联合循环电厂和水电厂,地质差,资质其它,水渍高",,,"不含联合循环电厂和水电厂,地质差,资质其它,水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09082,石化厂/化工厂地质条件好施工单位资质甲水渍低,,,石化厂/化工厂地质条件好施工单位资质甲水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09083,石化厂/化工厂地质条件好施工单位资质甲水渍中,,,石化厂/化工厂地质条件好施工单位资质甲水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09084,石化厂/化工厂地质条件好施工单位资质甲水渍高,,,石化厂/化工厂地质条件好施工单位资质甲水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09085,石化厂/化工厂地质条件好施工单位资质乙水渍低,,,石化厂/化工厂地质条件好施工单位资质乙水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09086,石化厂/化工厂地质条件好施工单位资质乙水渍中,,,石化厂/化工厂地质条件好施工单位资质乙水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09087,石化厂/化工厂地质条件好施工单位资质乙水渍高,,,石化厂/化工厂地质条件好施工单位资质乙水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09088,石化厂/化工厂地质条件好施工单位资质其它水渍低,,,石化厂/化工厂地质条件好施工单位资质其它水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09089,石化厂/化工厂地质条件好施工单位资质其它水渍中,,,石化厂/化工厂地质条件好施工单位资质其它水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09090,石化厂/化工厂地质条件好施工单位资质其它水渍高,,,石化厂/化工厂地质条件好施工单位资质其它水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09091,石化厂/化工厂地质条件一般施工单位资质甲水渍低,,,石化厂/化工厂地质条件一般施工单位资质甲水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09092,石化厂/化工厂地质条件一般施工单位资质甲水渍中,,,石化厂/化工厂地质条件一般施工单位资质甲水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09093,石化厂/化工厂地质条件一般施工单位资质甲水渍高,,,石化厂/化工厂地质条件一般施工单位资质甲水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09094,石化厂/化工厂地质条件一般施工单位资质乙水渍低,,,石化厂/化工厂地质条件一般施工单位资质乙水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09095,石化厂/化工厂地质条件一般施工单位资质乙水渍中,,,石化厂/化工厂地质条件一般施工单位资质乙水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09096,石化厂/化工厂地质条件一般施工单位资质乙水渍高,,,石化厂/化工厂地质条件一般施工单位资质乙水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09097,石化厂/化工厂地质条件一般施工单位资质其它水渍低,,,石化厂/化工厂地质条件一般施工单位资质其它水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09098,石化厂/化工厂地质条件一般施工单位资质其它水渍中,,,石化厂/化工厂地质条件一般施工单位资质其它水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09099,石化厂/化工厂地质条件一般施工单位资质其它水渍高,,,石化厂/化工厂地质条件一般施工单位资质其它水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09100,石化厂/化工厂地质条件差施工单位资质甲水渍风险低,,,石化厂/化工厂地质条件差施工单位资质甲水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09101,石化厂/化工厂地质条件差施工单位资质甲水渍风险中,,,石化厂/化工厂地质条件差施工单位资质甲水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09102,石化厂/化工厂地质条件差施工单位资质甲水渍风险高,,,石化厂/化工厂地质条件差施工单位资质甲水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09103,石化厂/化工厂地质条件差施工单位资质乙水渍风险低,,,石化厂/化工厂地质条件差施工单位资质乙水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09104,石化厂/化工厂地质条件差施工单位资质乙水渍风险中,,,石化厂/化工厂地质条件差施工单位资质乙水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09105,石化厂/化工厂地质条件差施工单位资质乙水渍风险高,,,石化厂/化工厂地质条件差施工单位资质乙水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09106,石化厂/化工厂地质条件差施工单位资质其它水渍低,,,石化厂/化工厂地质条件差施工单位资质其它水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09107,石化厂/化工厂地质条件差施工单位资质其它水渍中,,,石化厂/化工厂地质条件差施工单位资质其它水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09108,石化厂/化工厂地质条件差施工单位资质其它水渍高,,,石化厂/化工厂地质条件差施工单位资质其它水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09109,管道(不含海底管道)地质条件好施工单位资质甲水渍低,,,管道(不含海底管道)地质条件好施工单位资质甲水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09110,管道(不含海底管道)地质条件好施工单位资质甲水渍中,,,管道(不含海底管道)地质条件好施工单位资质甲水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09111,管道(不含海底管道)地质条件好施工单位资质甲水渍高,,,管道(不含海底管道)地质条件好施工单位资质甲水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09112,管道(不含海底管道)地质条件好施工单位资质乙水渍低,,,管道(不含海底管道)地质条件好施工单位资质乙水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09113,管道(不含海底管道)地质条件好施工单位资质乙水渍中,,,管道(不含海底管道)地质条件好施工单位资质乙水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09114,管道(不含海底管道)地质条件好施工单位资质乙水渍高,,,管道(不含海底管道)地质条件好施工单位资质乙水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09115,管道(不含海底管道)地质条件好单位资质其它水渍低,,,管道(不含海底管道)地质条件好单位资质其它水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09116,管道(不含海底管道)地质条件好单位资质其它水渍中,,,管道(不含海底管道)地质条件好单位资质其它水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09117,管道(不含海底管道)地质条件好单位资质其它水渍高,,,管道(不含海底管道)地质条件好单位资质其它水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09118,管道(不含海底管道)地质条件一般单位资质甲水渍低,,,管道(不含海底管道)地质条件一般单位资质甲水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09119,管道(不含海底管道)地质条件一般单位资质甲水渍中,,,管道(不含海底管道)地质条件一般单位资质甲水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09120,管道(不含海底管道)地质条件一般单位资质甲水渍高,,,管道(不含海底管道)地质条件一般单位资质甲水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09121,管道(不含海底管道)地质条件一般单位资质乙水渍低,,,管道(不含海底管道)地质条件一般单位资质乙水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09122,管道(不含海底管道)地质条件一般单位资质乙水渍中,,,管道(不含海底管道)地质条件一般单位资质乙水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09123,管道(不含海底管道)地质条件一般单位资质乙水渍高,,,管道(不含海底管道)地质条件一般单位资质乙水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09124,管道(不含海底管道)地质条件一般单位资质其它水渍低,,,管道(不含海底管道)地质条件一般单位资质其它水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09125,管道(不含海底管道)地质条件一般单位资质其它水渍中,,,管道(不含海底管道)地质条件一般单位资质其它水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09126,管道(不含海底管道)地质条件一般单位资质其它水渍高,,,管道(不含海底管道)地质条件一般单位资质其它水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09127,管道(不含海底管道)地质条件差施工单位资质甲水渍低,,,管道(不含海底管道)地质条件差施工单位资质甲水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09128,管道(不含海底管道)地质条件差施工单位资质甲水渍中,,,管道(不含海底管道)地质条件差施工单位资质甲水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09129,管道(不含海底管道)地质条件差施工单位资质甲水渍高,,,管道(不含海底管道)地质条件差施工单位资质甲水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09130,管道(不含海底管道)地质条件差施工单位资质乙水渍低,,,管道(不含海底管道)地质条件差施工单位资质乙水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09131,管道(不含海底管道)地质条件差施工单位资质乙水渍中,,,管道(不含海底管道)地质条件差施工单位资质乙水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09132,管道(不含海底管道)地质条件差施工单位资质乙水渍高,,,管道(不含海底管道)地质条件差施工单位资质乙水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09133,管道(不含海底管道)地质条件差单位资质其它水渍低,,,管道(不含海底管道)地质条件差单位资质其它水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09134,管道(不含海底管道)地质条件差单位资质其它水渍中,,,管道(不含海底管道)地质条件差单位资质其它水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09135,管道(不含海底管道)地质条件差单位资质其它水渍高,,,管道(不含海底管道)地质条件差单位资质其它水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09136,(20%=<隧道保额占比=<40%)地质好资质甲水渍低,,,(20%=<隧道保额占比=<40%)地质好资质甲水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09137,(20%=<隧道保额占比=<40%)地质好资质甲水渍中,,,(20%=<隧道保额占比=<40%)地质好资质甲水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09138,(20%=<隧道保额占比=<40%)地质好资质甲水渍高,,,(20%=<隧道保额占比=<40%)地质好资质甲水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09139,(20%=<隧道保额占比=<40%)地质好资质乙水渍低,,,(20%=<隧道保额占比=<40%)地质好资质乙水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09140,(20%=<隧道保额占比=<40%)地质好资质乙水渍中,,,(20%=<隧道保额占比=<40%)地质好资质乙水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
C09141,(20%=<隧道保额占比=<40%)地质好资质乙水渍高,,,(20%=<隧道保额占比=<40%)地质好资质乙水渍高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
